capacity_slack,elapsed_sec,final_gap_to_instance_best,final_objective,grid_capacity_slack,grid_mode,grid_tw_tightness,instance_tag,iters_to_target,k_vehicles,method,n_requests,outcome,reference_best,remove_count,seed,shots,target_eps,time_to_target_sec,tw_tightness
0.85,60.10294140000042,0.008066227282261178,798476.1641501791,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,792087.0102977904,3,20,1024,,,0.85
0.85,44.97155760000169,0.007421786720653273,797965.7111524205,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,792087.0102977904,3,20,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,83,15,regret_k,150,time_to_target,,3,20,1024,0.01,30.78248590000294,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,3,20,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,3,20,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,97,15,efficient_su2,150,time_to_target,,3,20,1024,0.01,59.05973420000373,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,91,15,hybrid_alns,150,time_to_target,,3,20,1024,0.01,41.675821300006646,0.85
0.85,35.34254520000104,0.06481294789988375,823489.7521911022,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,773365.644938165,3,30,1024,,,0.85
0.85,36.12508170000365,0.08427696854606934,838542.5570712293,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,773365.644938165,3,30,1024,,,0.85
0.85,59.742109300001175,0.07892326058199528,834402.1832587826,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,773365.644938165,3,30,1024,,,0.85
0.85,59.948191000003135,0.06866456493972947,826468.4604871774,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,773365.644938165,3,30,1024,,,0.85
0.85,45.466779399997904,0.0,773365.644938165,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,773365.644938165,3,30,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,3,30,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,3,30,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,3,30,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,3,30,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,75,15,hybrid_alns,150,time_to_target,,3,30,1024,0.01,34.0150855000029,0.85
0.85,35.29640749999817,0.041660105087633216,807083.7021804082,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,774805.2346811434,3,40,1024,,,0.85
0.85,35.3041899000018,0.03610722443877763,802781.3011861152,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,774805.2346811434,3,40,1024,,,0.85
0.85,60.76328129999456,0.04302693701355565,808142.7307115422,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,774805.2346811434,3,40,1024,,,0.85
0.85,59.804558999996516,0.024113933265124843,793488.8364037139,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,774805.2346811434,3,40,1024,,,0.85
0.85,44.5004168000014,0.0,774805.2346811434,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,774805.2346811434,3,40,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,3,40,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,3,40,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,3,40,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,3,40,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,86,15,hybrid_alns,150,time_to_target,,3,40,1024,0.01,39.1669882999995,0.85
0.85,34.98106890000054,0.04519619765041262,891154.7205503662,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,852619.5584653583,3,50,1024,,,0.85
0.85,36.249295199995686,0.0,852619.5584653583,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,852619.5584653583,3,50,1024,,,0.85
0.85,59.875655600000755,0.04261176980425321,888951.1868212882,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,852619.5584653583,3,50,1024,,,0.85
0.85,60.33737239999755,0.042645415459854175,888979.873765311,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,852619.5584653583,3,50,1024,,,0.85
0.85,45.1486864000035,0.02670048526751901,875384.9144249612,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,852619.5584653583,3,50,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,3,50,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,68,15,standard_alns,150,time_to_target,,3,50,1024,0.01,24.690580099995714,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,3,50,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,3,50,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,hybrid_alns,150,time_to_target,,3,50,1024,0.01,inf,0.85
0.85,48.91722579999623,0.004776044793056144,1022670.8727829237,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1017809.7677413808,3,10,1024,,,0.85
0.85,50.10611529999733,0.0,1017809.7677413808,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1017809.7677413808,3,10,1024,,,0.85
0.85,72.53983809999772,0.025232392010802362,1043491.5427934551,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1017809.7677413808,3,10,1024,,,0.85
0.85,72.76612269999896,0.009079242720249162,1027050.7096657453,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1017809.7677413808,3,10,1024,,,0.85
0.85,56.53470550000202,0.028947750445201162,1047273.0708986465,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1017809.7677413808,3,10,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,75,20,regret_k,200,time_to_target,,3,10,1024,0.01,37.039579599993885,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,83,20,standard_alns,200,time_to_target,,3,10,1024,0.01,41.96707449999667,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,3,10,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,97,20,efficient_su2,200,time_to_target,,3,10,1024,0.01,71.39353870000195,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,hybrid_alns,200,time_to_target,,3,10,1024,0.01,inf,0.85
0.85,47.878424900001846,0.019947853505000918,992637.4175448398,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,973223.6938718875,3,20,1024,,,0.85
0.85,46.7585248999967,0.03300782712899566,1005347.6933170534,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,973223.6938718875,3,20,1024,,,0.85
0.85,74.25321679999615,0.013131383145578287,986003.4670824743,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,973223.6938718875,3,20,1024,,,0.85
0.85,73.97295039999881,0.029431844179365976,1001867.4619815919,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,973223.6938718875,3,20,1024,,,0.85
0.85,59.45199589999538,0.0,973223.6938718875,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,973223.6938718875,3,20,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,regret_k,200,time_to_target,,3,20,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,3,20,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,3,20,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,efficient_su2,200,time_to_target,,3,20,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,92,20,hybrid_alns,200,time_to_target,,3,20,1024,0.01,55.82344739999826,0.85
0.85,49.78438330000063,0.048740585050076626,1035687.8358010534,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,987553.8818320835,3,30,1024,,,0.85
0.85,51.17474749999383,0.035786397083690163,1022894.877188866,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,987553.8818320835,3,30,1024,,,0.85
0.85,72.70305789999838,0.04428830859112639,1031290.9729010275,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,987553.8818320835,3,30,1024,,,0.85
0.85,73.98731400000543,0.03108855505807486,1018255.5050602357,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,987553.8818320835,3,30,1024,,,0.85
0.85,60.17786189999606,0.0,987553.8818320835,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,987553.8818320835,3,30,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,regret_k,200,time_to_target,,3,30,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,3,30,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,3,30,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,efficient_su2,200,time_to_target,,3,30,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,77,20,hybrid_alns,200,time_to_target,,3,30,1024,0.01,47.348047999999835,0.85
0.85,48.7005455000035,0.0365811809149861,1057423.783878509,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1020107.0628593944,3,40,1024,,,0.85
0.85,50.805101099998865,0.0007542787038357056,1020876.5078925416,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1020107.0628593944,3,40,1024,,,0.85
0.85,73.88506510000298,0.04236773949000079,1063326.693150531,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1020107.0628593944,3,40,1024,,,0.85
0.85,73.89005770000222,0.051639576323396684,1072784.959389958,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1020107.0628593944,3,40,1024,,,0.85
0.85,59.484186699999555,0.0,1020107.0628593944,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1020107.0628593944,3,40,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,regret_k,200,time_to_target,,3,40,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,73,20,standard_alns,200,time_to_target,,3,40,1024,0.01,37.71287599999778,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,3,40,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,efficient_su2,200,time_to_target,,3,40,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,95,20,hybrid_alns,200,time_to_target,,3,40,1024,0.01,57.19746039999882,0.85
0.85,50.04142149999825,0.008977023806656282,1029712.3233510761,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1020550.8143943555,3,50,1024,,,0.85
0.85,50.07521249999991,0.0026821133091030147,1023288.0473162585,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1020550.8143943555,3,50,1024,,,0.85
0.85,75.17258500000025,0.03024028019162275,1051412.5569714296,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1020550.8143943555,3,50,1024,,,0.85
0.85,75.2617248999959,0.009985647467251457,1030741.6750493139,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1020550.8143943555,3,50,1024,,,0.85
0.85,61.19536430000153,0.0,1020550.8143943555,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1020550.8143943555,3,50,1024,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,89,20,regret_k,200,time_to_target,,3,50,1024,0.01,45.191715300003125,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,83,20,standard_alns,200,time_to_target,,3,50,1024,0.01,42.50817979999556,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,3,50,1024,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,99,20,efficient_su2,200,time_to_target,,3,50,1024,0.01,75.2617248999959,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,95,20,hybrid_alns,200,time_to_target,,3,50,1024,0.01,58.58172560000094,0.85
0.85,29.007078100003127,0.0,604022.0266220752,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,604022.0266220752,4,10,16,,,0.85
0.85,28.073036699999648,0.017199289264640278,614410.7761801626,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,604022.0266220752,4,10,16,,,0.85
0.85,44.37561360000109,0.03428245523355368,624729.3847098269,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,604022.0266220752,4,10,16,,,0.85
0.85,44.30347410000104,0.057883128248407835,638984.711053904,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,604022.0266220752,4,10,16,,,0.85
0.85,34.46382959999755,0.050066187134674894,634263.1064404016,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,604022.0266220752,4,10,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,98,10,regret_k,100,time_to_target,,4,10,16,0.01,28.69250969999848,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,4,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,4,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,4,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,4,10,16,0.01,inf,0.85
0.85,28.97084060000634,0.059915462198140534,592038.0596279111,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,558571.0188622907,4,20,16,,,0.85
0.85,28.65694080000685,0.028962419940287056,574748.5872770543,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,558571.0188622907,4,20,16,,,0.85
0.85,43.4730469999995,0.05501605664581295,589301.3936767279,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,558571.0188622907,4,20,16,,,0.85
0.85,43.35555449999811,0.027040966276920982,573675.3189466113,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,558571.0188622907,4,20,16,,,0.85
0.85,33.29351370000222,0.0,558571.0188622907,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,558571.0188622907,4,20,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,regret_k,100,time_to_target,,4,20,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,4,20,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,4,20,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,4,20,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,54,10,hybrid_alns,100,time_to_target,,4,20,16,0.01,17.763724000004004,0.85
0.85,28.934645699999237,0.0,612093.2693541574,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,612093.2693541574,4,30,16,,,0.85
0.85,28.663003099994967,0.02213516149511516,625642.0527213847,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,612093.2693541574,4,30,16,,,0.85
0.85,44.12525440000172,0.022428013786405798,625821.3056377986,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,612093.2693541574,4,30,16,,,0.85
0.85,43.74631880000379,0.007780269614910027,616855.5200192045,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,612093.2693541574,4,30,16,,,0.85
0.85,32.98919630000455,0.04110369777217791,637252.566106075,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,612093.2693541574,4,30,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,98,10,regret_k,100,time_to_target,,4,30,16,0.01,28.670535499994003,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,4,30,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,4,30,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,74,10,efficient_su2,100,time_to_target,,4,30,16,0.01,32.93947450000269,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,4,30,16,0.01,inf,0.85
0.85,28.583626300001924,0.05827189589406888,634313.1507835694,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,599385.8036338357,4,40,16,,,0.85
0.85,27.75959690000309,0.035348797773635206,620573.371194876,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,599385.8036338357,4,40,16,,,0.85
0.85,43.077126899996074,0.043815246157584475,625648.0401634139,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,599385.8036338357,4,40,16,,,0.85
0.85,43.251940200003446,0.0,599385.8036338357,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,599385.8036338357,4,40,16,,,0.85
0.85,31.60808420000103,0.020964579183470878,611951.6747755656,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,599385.8036338357,4,40,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,regret_k,100,time_to_target,,4,40,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,4,40,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,4,40,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,62,10,efficient_su2,100,time_to_target,,4,40,16,0.01,27.14750090000598,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,4,40,16,0.01,inf,0.85
0.85,28.744940299999143,0.10704586100257484,641802.9451124216,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,579743.7736962271,4,50,16,,,0.85
0.85,28.822912599993288,0.0,579743.7736962271,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,579743.7736962271,4,50,16,,,0.85
0.85,43.28217480000603,0.04084556656625872,603423.7365961104,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,579743.7736962271,4,50,16,,,0.85
0.85,43.71967230000155,0.03173729257752192,598143.2714620209,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,579743.7736962271,4,50,16,,,0.85
0.85,33.60086120000051,0.09252663796646197,633385.5159583284,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,579743.7736962271,4,50,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,regret_k,100,time_to_target,,4,50,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,83,10,standard_alns,100,time_to_target,,4,50,16,0.01,24.054137099999934,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,4,50,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,4,50,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,4,50,16,0.01,inf,0.85
0.85,44.70871069999703,0.027132972027217938,789803.5700352133,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,768939.9440428871,4,10,16,,,0.85
0.85,45.33926649999921,0.03133077679983118,793031.4298021694,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,768939.9440428871,4,10,16,,,0.85
0.85,58.82400520000374,0.0,768939.9440428871,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,768939.9440428871,4,10,16,,,0.85
0.85,59.11515810000128,0.05868737330321437,814067.0095866848,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,768939.9440428871,4,10,16,,,0.85
0.85,51.01980470000126,0.005700854897424364,773323.5590887092,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,768939.9440428871,4,10,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,4,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,4,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,95,15,qaoa,150,time_to_target,,4,10,16,0.01,56.27825000000303,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,4,10,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,82,15,hybrid_alns,150,time_to_target,,4,10,16,0.01,42.57617890000256,0.85
0.85,46.11188689999835,0.0021128110108126347,790070.7829038209,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,788405.032071081,4,20,16,,,0.85
0.85,45.022696600004565,0.037551961497842526,818011.1874801195,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,788405.032071081,4,20,16,,,0.85
0.85,60.28155150000384,0.0,788405.032071081,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,788405.032071081,4,20,16,,,0.85
0.85,58.87781240000186,0.010652920900347071,796803.8485151698,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,788405.032071081,4,20,16,,,0.85
0.85,52.11142789999576,0.010023428541750354,796307.5535720019,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,788405.032071081,4,20,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,87,15,regret_k,150,time_to_target,,4,20,16,0.01,40.583734599997115,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,4,20,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,72,15,qaoa,150,time_to_target,,4,20,16,0.01,44.15955340000073,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,4,20,16,0.01,inf,0.85
