capacity_slack,elapsed_sec,final_gap_to_instance_best,final_objective,grid_capacity_slack,grid_mode,grid_tw_tightness,instance_tag,iters_to_target,k_vehicles,method,n_requests,outcome,reference_best,remove_count,seed,shots,target_eps,time_to_target_sec,tw_tightness
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,4,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,98,15,qaoa,150,time_to_target,,4,10,16,0.01,59.741706000000704,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,efficient_su2,150,time_to_target,,4,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,88,15,hybrid_alns,150,time_to_target,,4,10,16,0.01,45.51279849999992,0.15
0.15,44.771165199999814,0.04948338436711085,393440.6707002554,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,374889.852055656,4,20,16,,,0.15
0.15,46.012889599995106,0.060287660961458954,397491.0843542789,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,374889.852055656,4,20,16,,,0.15
0.15,59.34409309999319,0.07140070904972604,401657.25330797676,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,374889.852055656,4,20,16,,,0.15
0.15,59.592279500000586,0.004769067594021424,376677.72710042214,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,374889.852055656,4,20,16,,,0.15
0.15,50.6284513999999,0.0,374889.852055656,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,374889.852055656,4,20,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,regret_k,150,time_to_target,,4,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,4,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,4,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,89,15,efficient_su2,150,time_to_target,,4,20,16,0.01,53.74496499999805,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,93,15,hybrid_alns,150,time_to_target,,4,20,16,0.01,47.39842970000609,0.15
0.15,45.72141250000277,0.06973504134971094,368354.9934280156,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,344342.2709265026,4,30,16,,,0.15
0.15,45.71489969999675,0.081313215485423,372341.8482030892,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,344342.2709265026,4,30,16,,,0.15
0.15,60.5779956999977,0.08620629861773377,374026.74356070126,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,344342.2709265026,4,30,16,,,0.15
0.15,60.723730700003216,0.0,344342.2709265026,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,344342.2709265026,4,30,16,,,0.15
0.15,51.51258280000184,0.06850665988885955,367932.00976622204,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,344342.2709265026,4,30,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,regret_k,150,time_to_target,,4,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,4,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,4,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,82,15,efficient_su2,150,time_to_target,,4,30,16,0.01,50.486216800003604,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,4,30,16,0.01,inf,0.15
0.15,43.919107999994594,0.09113740609764737,424364.2356825498,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,388919.152905086,4,40,16,,,0.15
0.15,44.38314030000038,0.0,388919.152905086,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,388919.152905086,4,40,16,,,0.15
0.15,59.47481709999556,0.04759621093611038,407430.23094384983,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,388919.152905086,4,40,16,,,0.15
0.15,58.671013699997275,0.053592970632239764,409762.48564504384,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,388919.152905086,4,40,16,,,0.15
0.15,51.869266299996525,0.07180315618332994,416844.77558381826,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,388919.152905086,4,40,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,regret_k,150,time_to_target,,4,40,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,88,15,standard_alns,150,time_to_target,,4,40,16,0.01,39.609242300000915,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,4,40,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,efficient_su2,150,time_to_target,,4,40,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,4,40,16,0.01,inf,0.15
0.15,47.194837899995036,0.031426208159040986,422979.1002465938,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,410091.48003089376,4,50,16,,,0.15
0.15,45.855739300001005,0.02925113202970283,422087.12005753367,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,410091.48003089376,4,50,16,,,0.15
0.15,59.628282900004706,0.04079258997943197,426820.1736298524,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,410091.48003089376,4,50,16,,,0.15
0.15,59.27234260000114,0.0,410091.48003089376,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,410091.48003089376,4,50,16,,,0.15
0.15,52.696727899994585,0.07093178757056465,439180.00177694357,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,410091.48003089376,4,50,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,regret_k,150,time_to_target,,4,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,4,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,4,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,98,15,efficient_su2,150,time_to_target,,4,50,16,0.01,58.645376500004204,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,4,50,16,0.01,inf,0.15
0.15,62.409991399996215,0.09858295802513067,482637.4385715709,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,439327.257942527,4,10,16,,,0.15
0.15,63.66432370000257,0.0657664307788312,468220.2436412579,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,439327.257942527,4,10,16,,,0.15
0.15,76.47255289999885,0.0710325744261889,470533.80408978305,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,439327.257942527,4,10,16,,,0.15
0.15,77.12055739999778,0.0,439327.257942527,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,439327.257942527,4,10,16,,,0.15
0.15,69.80104040000151,0.10428998972163624,485144.6931577878,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,439327.257942527,4,10,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,regret_k,200,time_to_target,,4,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,4,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,4,10,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,84,20,efficient_su2,200,time_to_target,,4,10,16,0.01,65.7217257999946,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,4,10,16,0.01,inf,0.15
0.15,64.97084729999915,0.05115988508872203,496928.33660508244,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,472742.8659086812,4,20,16,,,0.15
0.15,66.21231919999991,0.10386502832849533,521844.3170683804,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,472742.8659086812,4,20,16,,,0.15
0.15,78.87854009999865,0.013147238760345905,478958.1292390328,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,472742.8659086812,4,20,16,,,0.15
0.15,78.35478700000385,0.0,472742.8659086812,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,472742.8659086812,4,20,16,,,0.15
0.15,69.71389469999849,0.04730169426206119,495104.4044164642,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,472742.8659086812,4,20,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,regret_k,200,time_to_target,,4,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,4,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,4,20,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,96,20,efficient_su2,200,time_to_target,,4,20,16,0.01,75.75241970000206,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,4,20,16,0.01,inf,0.15
0.15,65.61453780000011,0.050253951002837624,489793.5441974312,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,466357.24981539045,4,30,16,,,0.15
0.15,65.15709939999942,0.041491974761095195,485707.3330543844,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,466357.24981539045,4,30,16,,,0.15
0.15,79.67813179999939,0.03370947699225407,482077.90879821323,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,466357.24981539045,4,30,16,,,0.15
0.15,80.43420509999851,0.0,466357.24981539045,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,466357.24981539045,4,30,16,,,0.15
0.15,70.96429389999685,0.054083004010132954,491579.2508273108,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,466357.24981539045,4,30,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,regret_k,200,time_to_target,,4,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,4,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,4,30,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,82,20,efficient_su2,200,time_to_target,,4,30,16,0.01,66.7681006999992,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,4,30,16,0.01,inf,0.15
0.15,63.401150699995924,0.0,446869.36029695603,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,446869.36029695603,4,40,16,,,0.15
0.15,64.51851579999493,0.18060848363680235,527577.7578439371,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,446869.36029695603,4,40,16,,,0.15
0.15,78.48851870000362,0.2055250675511439,538712.2157585244,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,446869.36029695603,4,40,16,,,0.15
0.15,78.13106929999776,0.08654779925697287,485544.91998602886,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,446869.36029695603,4,40,16,,,0.15
0.15,71.51637939999637,0.17511330156943047,525122.1293487754,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,446869.36029695603,4,40,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,91,20,regret_k,200,time_to_target,,4,40,16,0.01,58.16509269999369,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,4,40,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,4,40,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,efficient_su2,200,time_to_target,,4,40,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,4,40,16,0.01,inf,0.15
0.15,63.347481799995876,0.06471555944384863,458209.74691871286,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,430358.83420174447,4,50,16,,,0.15
0.15,63.34235940000508,0.1332143600432755,487688.81088889996,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,430358.83420174447,4,50,16,,,0.15
0.15,77.51365559999249,0.045399169588482134,449896.7678995709,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,430358.83420174447,4,50,16,,,0.15
0.15,78.00778319999517,0.0,430358.83420174447,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,430358.83420174447,4,50,16,,,0.15
0.15,68.38001619999704,0.08223332775820855,465748.67326829705,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,430358.83420174447,4,50,16,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,regret_k,200,time_to_target,,4,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,4,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,4,50,16,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,89,20,efficient_su2,200,time_to_target,,4,50,16,0.01,70.19398450000153,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,4,50,16,0.01,inf,0.15
0.15,29.647210399998585,0.0,312567.04228801606,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,312567.04228801606,4,10,128,,,0.15
0.15,31.6496049999987,0.06638482707051226,333316.7513382475,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,312567.04228801606,4,10,128,,,0.15
0.15,50.40529300000344,0.02222073936133565,319512.51306764164,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,312567.04228801606,4,10,128,,,0.15
0.15,51.33851979998872,0.0975536877132823,343059.1099208455,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,312567.04228801606,4,10,128,,,0.15
0.15,36.328524800002924,0.06925228503644494,334213.0241935443,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,312567.04228801606,4,10,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,98,10,regret_k,100,time_to_target,,4,10,128,0.01,29.308114300001762,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,4,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,4,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,4,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,4,10,128,0.01,inf,0.15
0.15,28.991859399990062,0.019632160624958914,296595.24368724163,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,290884.5514498589,4,20,128,,,0.15
0.15,29.10933870000008,0.055087514942301456,306908.65852433763,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,290884.5514498589,4,20,128,,,0.15
0.15,49.60576279999805,0.03799050364420745,301935.4020617584,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,290884.5514498589,4,20,128,,,0.15
0.15,50.00131410000904,0.0,290884.5514498589,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,290884.5514498589,4,20,128,,,0.15
0.15,37.73776459999499,0.04010773217723292,302551.27113390435,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,290884.5514498589,4,20,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,regret_k,100,time_to_target,,4,20,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,4,20,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,4,20,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,83,10,efficient_su2,100,time_to_target,,4,20,128,0.01,41.84043989999918,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,4,20,128,0.01,inf,0.15
0.15,28.741256000008434,0.0060952221741450135,282737.5944758489,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,281024.6865747563,4,30,128,,,0.15
0.15,28.505213199998252,0.0,281024.6865747563,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,281024.6865747563,4,30,128,,,0.15
0.15,49.603775399998995,0.018016412469980998,286087.7432423342,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,281024.6865747563,4,30,128,,,0.15
0.15,50.73831520001113,0.04752718526239551,294380.99891690136,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,281024.6865747563,4,30,128,,,0.15
0.15,37.633459699995,0.04086526312638479,292508.8343366435,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,281024.6865747563,4,30,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,99,10,regret_k,100,time_to_target,,4,30,128,0.01,28.741256000008434,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,88,10,standard_alns,100,time_to_target,,4,30,128,0.01,25.31379559999914,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,4,30,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,4,30,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,4,30,128,0.01,inf,0.15
0.15,29.729678799994872,0.12377844225021249,307094.2583246779,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,273269.39793378103,4,40,128,,,0.15
0.15,28.403320400000666,0.15257894731233862,314964.5550031939,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,273269.39793378103,4,40,128,,,0.15
0.15,49.55004279999412,0.11491065249415532,304670.9627570368,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,273269.39793378103,4,40,128,,,0.15
0.15,50.51161070000671,0.0,273269.39793378103,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,273269.39793378103,4,40,128,,,0.15
0.15,37.82609869999578,0.12431839514176005,307241.8109262637,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,273269.39793378103,4,40,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,regret_k,100,time_to_target,,4,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,4,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,4,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,79,10,efficient_su2,100,time_to_target,,4,40,128,0.01,39.53348860000551,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,4,40,128,0.01,inf,0.15
0.15,29.64255449999473,0.049491932201594487,333983.84464889765,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,318233.837156114,4,50,128,,,0.15
0.15,28.21012370000244,0.12708027893544416,358675.0819486097,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,318233.837156114,4,50,128,,,0.15
0.15,47.97193890000926,0.0,318233.837156114,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,318233.837156114,4,50,128,,,0.15
0.15,50.728057100001024,0.19800479584090647,381245.6631118786,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,318233.837156114,4,50,128,,,0.15
0.15,38.16981930000475,0.11560654410683253,355023.75128758885,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,318233.837156114,4,50,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,regret_k,100,time_to_target,,4,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,4,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,94,10,qaoa,100,time_to_target,,4,50,128,0.01,45.3615645999962,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,4,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,4,50,128,0.01,inf,0.15
0.15,46.72986030000902,0.10137376624461937,427171.52003815613,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,387853.36379918794,4,10,128,,,0.15
0.15,46.508775099995546,0.037169442017302115,402269.65691613744,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,387853.36379918794,4,10,128,,,0.15
0.15,67.51752750000742,0.014163818342561856,393346.8483875912,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,387853.36379918794,4,10,128,,,0.15
0.15,67.25518359999114,0.0706997514686048,415274.5002260529,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,387853.36379918794,4,10,128,,,0.15
0.15,58.31901740000467,0.0,387853.36379918794,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,387853.36379918794,4,10,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,regret_k,150,time_to_target,,4,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,4,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,4,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,efficient_su2,150,time_to_target,,4,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,89,15,hybrid_alns,150,time_to_target,,4,10,128,0.01,52.54046269999526,0.15
0.15,45.391156899990165,0.02845281480610629,393440.6707002554,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,382555.8791187037,4,20,128,,,0.15
0.15,46.09101989999181,0.03904058478981301,397491.0843542789,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,382555.8791187037,4,20,128,,,0.15
0.15,66.99293399999442,0.0,382555.8791187037,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,382555.8791187037,4,20,128,,,0.15
0.15,68.12963959999615,0.02816259075379739,393329.64378278295,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,382555.8791187037,4,20,128,,,0.15
